tm,avgTa,minTa,maxTa,sumRn,avgWs,avgRhm,avgTs,avgTd,avgPs,flood_risk
2020-03-04,2.2,-1.3,4.6,0.0,3.7,53.4,4.0,-6.5,1022.2,0
2020-03-10,6.4,3.2,10.8,11.8,2.8,78.4,6.5,2.6,1008.0,0
2020-03-13,4.9,-0.1,8.7,0.5,3.3,41.0,7.7,-8.7,1021.9,0
2020-03-19,9.1,5.8,12.1,0.0,4.8,49.0,9.9,-1.3,1005.9,0
2020-03-26,14.8,8.1,20.6,1.8,1.9,53.8,13.5,4.2,1015.1,0
2020-03-27,11.9,6.7,15.8,2.0,3.3,56.4,14.4,1.8,1013.4,0
2020-04-17,12.5,10.4,15.4,6.5,2.4,77.8,12.1,8.5,1012.5,0
2020-04-19,12.3,9.5,15.5,10.3,2.7,75.8,12.5,7.8,1014.4,0
2020-04-20,10.0,7.6,13.1,0.1,3.3,73.0,10.2,5.2,1010.9,0
2020-04-22,6.0,4.1,8.3,0.0,4.0,46.8,9.8,-4.6,1016.5,0
2020-05-02,20.3,18.0,23.9,0.0,2.3,79.6,22.7,16.6,1011.2,0
2020-05-03,21.8,17.0,27.4,0.0,2.0,68.8,26.7,15.3,1005.8,0
2020-05-08,19.9,14.3,27.3,2.3,2.4,32.8,27.3,0.7,1014.4,0
2020-05-09,14.2,12.7,16.8,24.4,3.6,94.4,15.1,13.3,1004.9,0
2020-05-10,14.4,12.8,16.6,1.3,2.5,88.6,15.7,12.4,1007.1,0
2020-05-11,16.5,12.4,22.0,3.4,3.0,61.0,20.2,7.8,1007.8,0
2020-05-12,14.3,10.5,18.9,0.7,2.9,69.4,17.6,8.5,1005.2,0
2020-05-15,16.1,14.1,20.2,12.0,3.0,81.4,15.9,12.2,1008.8,0
2020-05-16,16.7,15.0,20.3,2.5,1.6,90.3,18.3,15.0,1006.7,0
2020-05-17,19.1,14.6,24.9,0.0,1.7,80.1,21.2,15.4,1005.2,0
2020-05-18,19.1,13.2,26.8,29.8,2.4,79.4,21.6,15.1,998.2,0
2020-05-19,13.0,10.1,17.1,19.0,3.2,73.6,16.1,8.0,1000.8,0
2020-05-20,14.4,9.2,20.1,0.0,1.9,60.4,17.3,6.6,1011.8,0
2020-05-22,18.5,14.8,22.7,0.0,1.9,68.5,20.0,12.5,1012.7,0
2020-05-23,20.1,16.6,25.0,0.0,2.2,66.1,23.3,13.2,1011.0,0
2020-05-24,17.1,14.3,20.2,14.5,2.9,84.8,19.0,14.4,1009.6,0
2020-05-26,16.2,12.7,22.9,1.5,2.1,81.9,19.2,12.8,1009.5,0
2020-05-28,18.7,14.2,23.4,0.0,1.9,62.8,20.5,10.8,1009.6,0
2020-05-31,21.2,17.6,28.0,1.0,2.3,63.0,25.7,13.3,1011.3,0
2020-06-01,19.7,16.6,24.5,0.4,3.4,64.3,26.6,12.0,1009.6,0
2020-06-02,17.9,14.8,21.8,2.0,2.2,71.0,18.3,12.3,1007.3,0
2020-06-04,21.9,19.7,26.5,0.2,2.7,81.1,26.8,18.2,1003.9,0
2020-06-10,25.8,22.5,32.1,6.2,2.0,63.8,32.8,17.7,1008.6,0
2020-06-11,26.1,21.7,31.6,0.0,2.2,68.3,30.1,19.2,1003.3,0
2020-06-13,26.9,20.6,33.5,0.0,1.9,52.8,34.6,15.7,1003.9,0
2020-06-14,24.0,20.1,28.8,1.1,2.9,70.6,29.6,17.9,1004.0,0
2020-06-19,24.7,21.1,30.0,0.1,2.1,61.4,29.6,16.5,1006.1,0
2020-06-23,27.3,23.2,31.0,0.0,1.9,53.5,32.1,16.8,1007.9,0
2020-06-24,22.3,19.9,26.3,37.6,2.7,83.5,22.7,19.0,1002.9,1
2020-06-25,21.6,20.1,23.4,13.3,2.2,91.0,23.0,19.9,1001.6,0
2020-06-26,21.8,19.2,25.7,2.1,3.2,82.1,22.9,18.4,1006.2,0
2020-06-27,24.1,20.4,29.6,0.0,2.0,70.4,25.2,18.1,1005.2,0
2020-06-29,23.8,20.6,26.5,11.9,2.4,77.0,23.9,19.3,1001.5,0
2020-06-30,20.1,18.4,23.1,64.7,4.0,83.0,20.8,16.9,994.0,1
2020-07-01,21.1,18.1,24.3,0.0,1.9,79.3,21.3,17.2,1004.8,0
2020-07-03,25.5,21.6,30.6,0.1,2.6,63.5,28.6,17.2,1010.3,0
2020-07-04,24.2,20.4,29.5,1.6,2.1,63.9,28.2,16.3,1006.7,0
2020-07-07,24.1,22.1,28.1,0.0,2.5,75.5,28.3,19.4,1004.0,0
2020-07-10,24.5,22.7,27.7,2.2,2.8,75.0,25.2,19.7,1002.2,0
2020-07-12,23.5,21.7,26.0,2.9,2.4,71.9,25.3,17.8,1009.1,0
2020-07-13,18.7,17.7,21.7,47.6,4.0,94.8,20.1,17.8,1002.9,1
2020-07-14,20.3,17.2,24.3,11.5,2.8,79.4,22.6,16.4,1003.8,0
2020-07-17,26.0,21.5,31.6,0.0,1.9,72.0,28.3,20.3,1008.0,0
2020-07-19,24.0,20.6,26.6,29.1,2.7,81.6,22.9,20.5,1004.6,0
2020-07-20,23.8,22.4,26.6,3.6,3.7,86.3,23.8,21.3,1005.6,0
2020-07-21,25.0,21.4,30.5,0.0,1.6,77.0,25.6,20.4,1011.6,0
2020-07-22,23.7,22.6,25.7,11.5,1.6,89.3,24.0,21.7,1009.7,0
2020-07-23,21.1,18.5,22.6,103.1,3.6,95.5,21.8,20.3,1005.5,1
2020-07-24,22.5,18.7,26.8,2.9,4.6,74.3,21.2,17.6,999.0,0
2020-07-25,24.3,22.3,29.0,0.0,3.1,69.3,23.9,18.2,1003.3,0
2020-07-26,25.4,21.6,29.6,0.0,2.0,69.3,25.6,19.2,1007.0,0
2020-07-27,24.3,22.9,25.5,2.2,2.2,86.4,25.2,21.8,1008.4,0
2020-07-28,24.4,22.7,26.4,0.4,2.0,84.8,25.0,21.5,1010.3,1
2020-07-29,23.7,22.6,24.9,50.1,2.0,95.8,23.9,22.9,1011.7,1
2020-07-30,25.3,23.4,28.4,0.1,2.1,85.5,26.9,22.6,1013.1,1
2020-07-31,26.2,22.8,29.6,1.5,2.0,81.9,27.2,22.7,1013.7,1
2020-08-01,25.3,24.3,26.9,39.1,1.7,90.9,25.7,23.6,1010.3,1
2020-08-02,24.9,23.5,26.4,31.4,2.3,96.3,25.2,24.2,1007.5,1
2020-08-03,25.0,23.9,26.3,102.6,3.0,96.3,25.1,24.3,1008.1,1
2020-08-04,27.0,25.0,29.4,3.9,3.5,89.3,26.9,25.0,1010.6,1
2020-08-05,26.5,25.5,29.1,18.5,1.9,92.1,26.7,25.1,1010.5,1
2020-08-06,24.1,22.9,26.0,75.7,3.3,92.8,24.8,22.8,1005.1,1
2020-08-07,24.3,22.6,26.1,0.0,1.8,85.3,24.8,21.5,1006.6,1
2020-08-08,24.2,22.7,26.1,19.1,2.3,89.5,24.9,22.3,1002.9,1
2020-08-09,24.9,23.7,25.8,50.3,2.6,95.4,24.3,24.0,1002.2,1
2020-08-10,26.5,24.7,29.5,44.6,2.0,91.6,26.4,25.0,1003.4,1
2020-08-11,24.6,22.4,27.3,97.0,2.2,92.5,25.2,23.2,1009.3,1
2020-08-14,27.1,26.5,28.0,0.4,3.5,86.1,26.3,24.6,1005.5,0
2020-08-15,26.1,25.0,27.0,69.0,1.9,96.0,25.9,25.3,1008.4,1
2020-08-21,26.6,25.2,29.2,2.5,1.6,83.1,27.6,23.5,1013.7,0
2020-08-22,24.3,21.7,27.6,42.6,2.1,87.4,25.2,21.9,1012.2,1
2020-08-26,30.2,27.0,34.5,0.6,3.4,68.3,29.3,23.4,1001.7,0
2020-08-27,27.1,25.6,28.6,8.7,3.6,84.6,27.2,24.2,1000.9,0
2020-08-28,27.3,26.0,29.7,13.6,1.6,89.1,28.1,25.3,1007.0,1
2020-08-29,26.8,25.5,29.0,13.6,1.3,90.1,28.7,25.0,1008.9,1
2020-08-30,26.8,24.4,30.6,42.5,2.1,88.8,28.1,24.6,1011.3,1
2020-08-31,26.4,23.8,30.0,0.0,2.8,77.9,27.2,22.1,1012.1,1
2020-09-01,26.6,23.8,29.5,0.0,1.9,72.4,27.0,21.1,1009.1,1
2020-09-02,24.3,22.6,26.4,33.3,2.3,91.3,25.3,22.7,1003.4,1
2020-09-03,22.7,20.0,25.6,29.8,4.8,82.0,24.0,19.3,997.0,1
2020-09-06,21.7,19.5,24.4,6.4,2.7,80.0,22.7,17.9,1009.1,1
2020-09-07,19.2,17.5,20.6,61.0,4.2,93.5,20.1,18.0,992.8,1
2020-09-08,23.4,20.6,26.5,0.0,4.2,71.5,23.1,17.6,1008.5,0
2020-09-09,21.1,19.0,25.3,1.3,2.1,83.4,22.2,18.0,1009.7,0
2020-09-10,22.8,18.8,27.0,3.9,2.0,75.8,24.4,17.9,1009.0,0
2020-09-11,22.4,19.2,27.1,1.2,2.8,72.6,22.7,16.9,1014.4,0
2020-09-14,21.3,17.6,24.9,0.0,1.8,79.3,22.8,17.4,1014.3,0
2020-09-16,22.5,21.3,24.9,0.3,1.9,79.9,22.2,18.8,1009.4,0
2020-09-19,21.2,17.6,26.2,0.3,2.2,59.3,21.8,11.9,1014.8,0
2020-09-30,19.6,16.2,25.7,38.3,1.7,78.0,21.1,15.3,1010.6,1
2020-10-02,19.2,16.3,21.9,0.0,2.3,79.6,18.5,15.5,1014.6,0
2020-10-03,19.9,18.3,23.2,0.0,1.6,72.5,19.8,14.5,1014.8,0
2020-10-04,16.6,10.6,21.8,0.0,2.8,65.1,17.8,9.8,1012.7,0
2020-10-22,13.5,8.4,18.2,0.0,2.8,66.0,15.2,6.8,1013.7,0
2020-11-01,13.7,11.6,15.0,13.6,2.3,84.3,13.1,10.9,1019.5,0
2020-11-02,10.8,7.9,15.6,1.7,2.3,58.3,10.0,1.7,1020.4,0
2020-11-03,5.1,2.7,8.6,0.5,3.5,47.5,6.1,-5.4,1022.5,0
2020-11-07,14.6,12.2,18.1,0.1,2.7,68.8,14.6,8.4,1017.8,0
2020-11-17,15.9,11.7,20.0,0.1,2.3,67.5,13.0,9.7,1023.4,0
2020-11-18,16.6,14.8,18.7,12.2,2.6,91.4,15.3,15.1,1015.6,0
2020-11-19,13.6,6.9,19.1,86.9,4.2,90.5,14.6,12.0,1008.1,1
2020-11-20,2.8,0.3,7.0,0.0,3.2,74.3,6.2,-1.3,1020.0,0
2020-11-21,6.5,-0.3,12.8,0.2,2.1,67.9,6.5,0.7,1023.7,0
2020-11-22,5.6,1.5,9.1,4.8,2.5,80.5,7.3,2.5,1023.0,0
2020-11-27,4.1,0.6,7.7,0.0,2.7,61.6,4.9,-2.8,1026.1,0
2020-12-10,5.8,3.2,9.3,0.0,1.7,69.9,3.9,0.7,1022.4,0
2020-12-13,-1.1,-6.0,2.0,2.9,2.9,74.9,0.5,-5.1,1019.2,0
2020-12-17,-4.9,-11.1,0.8,0.0,1.7,47.0,-3.7,-14.9,1030.7,0
2020-12-18,-2.1,-6.4,1.8,0.2,3.0,57.0,-1.3,-9.7,1028.7,0
2020-12-23,4.5,-0.4,8.5,0.0,2.3,76.6,0.4,0.6,1022.0,0
2020-12-27,5.8,1.4,10.0,0.0,1.8,62.9,1.4,-0.9,1021.6,0
2020-12-28,6.7,4.2,11.4,1.3,1.4,72.1,2.7,1.7,1023.1,0
2020-12-29,0.1,-6.2,4.3,0.2,2.9,70.8,-0.1,-4.7,1021.9,0
2020-12-31,-8.9,-12.9,-5.0,0.0,2.4,53.9,-5.0,-16.6,1026.6,0
2021-01-04,-3.5,-8.4,0.3,0.0,1.7,51.4,-3.3,-12.2,1031.4,0
2021-01-05,-5.5,-9.9,-2.1,0.0,2.9,52.8,-3.2,-14.2,1030.4,0
2021-01-06,-7.4,-12.0,-1.9,2.3,2.4,54.6,-4.0,-15.9,1024.0,0
2021-01-12,-3.9,-9.3,-0.5,2.6,1.8,79.5,-4.1,-7.0,1017.9,0
2021-01-13,2.0,-3.0,8.3,0.0,2.4,80.3,0.0,-1.3,1015.3,0
2021-01-15,4.5,-0.7,9.9,0.2,3.0,67.4,0.7,-1.3,1016.2,0
2021-01-17,-5.5,-10.8,-1.3,0.0,2.3,58.5,-3.9,-12.7,1027.5,0
2021-01-18,-3.8,-9.1,0.2,0.3,3.2,64.3,-3.3,-10.1,1021.7,0
2021-01-21,4.5,2.5,7.0,9.2,2.3,64.4,0.7,-2.5,1023.3,0
2021-01-22,5.5,4.8,6.6,0.1,1.7,92.9,1.9,4.4,1019.8,0
2021-01-26,5.3,1.7,7.4,1.7,1.9,80.4,2.0,2.1,1020.0,0
2021-01-28,-2.6,-9.7,1.4,2.0,4.0,52.3,-0.3,-11.2,1017.4,0
2021-01-30,-1.6,-8.1,5.2,0.5,2.5,60.0,-0.3,-8.5,1026.0,0
2021-02-01,5.0,-2.3,9.5,0.7,2.7,74.5,1.6,0.6,1016.7,0
2021-02-02,-5.6,-8.2,-2.4,0.0,3.9,44.1,-0.6,-16.1,1026.5,0
2021-02-03,-3.2,-9.4,1.4,3.4,2.2,64.6,-1.4,-9.1,1025.5,0
2021-02-04,-3.6,-7.4,0.7,0.1,2.5,50.1,-0.3,-12.8,1027.5,0
2021-02-14,9.5,6.4,13.8,0.0,1.7,47.6,5.6,-1.3,1014.9,0
2021-02-15,1.2,-5.2,8.2,1.4,4.0,65.1,3.7,-4.9,1011.7,0
2021-02-16,-5.1,-7.0,-1.3,1.5,3.2,57.9,-1.7,-12.4,1017.2,0
2021-02-17,-8.3,-10.4,-5.2,0.0,5.0,44.1,-2.1,-18.5,1019.1,0
2021-03-01,4.7,0.5,9.0,67.5,3.5,91.0,4.7,3.1,1015.6,1
2021-03-02,2.3,0.2,6.9,0.1,1.9,75.9,5.4,-1.7,1025.2,0
2021-03-12,10.5,7.2,14.9,0.0,2.2,57.0,8.7,2.1,1021.9,0
2021-03-15,10.6,5.1,15.7,1.7,2.4,68.8,10.3,4.5,1016.2,0
2021-03-16,8.4,4.9,13.1,1.3,3.2,52.5,11.8,-1.7,1015.9,0
2021-03-20,9.9,7.4,14.7,5.1,2.2,74.6,9.8,5.0,1013.3,0
2021-03-21,5.8,3.1,8.6,0.3,4.0,65.9,7.6,-0.4,1015.0,0
2021-03-27,12.1,10.2,15.0,25.5,2.5,70.9,10.5,6.0,1010.0,0
2021-03-28,9.0,7.7,13.0,9.2,3.3,95.8,10.2,8.3,1003.0,0
2021-03-29,10.2,7.3,14.6,0.2,3.3,62.3,11.4,2.1,1008.5,0
2021-04-02,17.8,12.5,23.0,0.0,3.2,35.6,15.3,2.0,1018.8,0
2021-04-03,14.9,10.9,18.0,56.2,3.1,80.8,13.9,11.2,1012.2,1
2021-04-04,11.9,9.0,15.8,0.6,3.2,65.8,13.1,5.2,1015.7,0
2021-04-12,13.8,11.9,17.8,22.0,2.4,70.4,13.2,7.6,1017.3,0
2021-04-13,10.4,5.7,13.5,8.0,3.7,74.0,14.5,5.6,1012.8,0
2021-04-16,11.3,8.1,14.8,0.7,2.6,60.0,12.6,3.3,1015.9,0
2021-04-17,9.6,6.0,14.6,0.0,2.6,56.6,12.2,1.1,1014.7,0
2021-04-23,19.0,17.0,21.7,0.0,3.2,41.4,17.1,5.2,1019.2,0
2021-04-24,18.3,15.3,22.2,0.0,2.7,43.0,17.7,4.9,1019.6,0
2021-04-27,15.4,12.5,20.0,1.7,2.3,62.4,17.3,7.7,1017.6,0
2021-04-28,14.5,11.2,18.2,4.7,2.4,64.1,16.3,7.1,1016.0,0
2021-04-29,14.6,10.9,20.1,3.9,2.3,54.1,16.9,4.8,1005.9,0
2021-04-30,11.3,8.6,14.6,26.3,2.4,81.8,12.8,8.1,1004.5,0
2021-05-01,10.2,8.5,15.3,8.0,2.7,80.8,12.4,6.8,1005.8,0
2021-05-02,12.4,7.3,18.7,1.7,3.1,67.9,16.8,6.0,1016.5,0
2021-05-04,13.8,11.4,15.8,19.6,2.1,82.6,13.5,10.7,1009.5,0
2021-05-05,13.9,10.3,18.4,0.1,3.5,64.4,17.6,6.4,1012.5,0
2021-05-07,14.4,10.7,17.2,8.8,3.4,60.3,15.5,6.5,1006.1,0
2021-05-10,13.2,11.7,14.6,0.0,1.8,67.9,13.5,7.4,1013.4,0
2021-05-15,22.1,20.8,26.2,15.0,1.7,79.5,22.9,18.0,1006.2,0
2021-05-16,18.4,14.8,20.8,66.9,2.5,97.6,19.6,17.9,1001.0,1
2021-05-17,15.3,14.2,16.7,3.1,1.6,93.0,17.4,14.1,1007.0,0
2021-05-20,18.7,15.6,22.9,0.9,2.5,59.8,17.9,10.3,1005.1,0
2021-05-21,16.0,14.2,18.2,6.9,1.7,86.5,17.4,13.6,1005.9,0
2021-05-22,18.6,13.8,23.8,0.2,2.5,69.3,21.8,12.3,1010.7,0
2021-05-25,15.3,11.9,19.3,8.3,3.2,72.3,17.9,10.0,1007.0,0
2021-05-26,18.0,11.5,23.0,0.0,2.9,58.5,18.8,8.9,1007.3,0
2021-05-27,15.8,13.9,18.7,8.9,2.8,83.0,16.4,12.8,1001.6,0
2021-05-28,15.3,12.4,19.7,12.3,2.6,86.0,17.4,12.8,1000.6,0
2021-05-29,15.4,12.8,19.1,0.3,2.2,79.8,18.1,11.7,1006.7,0
2021-05-30,18.4,10.8,26.3,18.1,2.1,73.0,21.9,12.5,1008.9,0
2021-05-31,19.9,16.5,23.8,4.0,1.8,78.9,21.1,15.9,1011.0,0
2021-06-01,20.2,15.9,23.9,3.2,2.2,74.6,21.1,15.4,1013.8,0
2021-06-03,19.1,14.6,22.7,18.1,1.8,80.8,20.4,15.6,1004.2,0
2021-06-07,21.1,19.4,24.0,0.0,1.7,71.5,21.1,15.7,1013.7,0
2021-06-08,23.6,18.8,29.5,0.1,1.7,69.6,25.4,17.3,1014.9,0
2021-06-10,24.9,20.5,29.8,6.1,2.2,68.5,25.5,18.3,1010.6,0
2021-06-11,21.5,19.9,24.4,4.6,2.8,84.5,23.8,18.7,1009.9,0
2021-06-15,22.5,21.5,25.3,1.9,2.3,79.1,23.3,18.6,1004.3,0
2021-06-17,21.9,19.6,25.0,0.0,2.4,71.4,23.4,16.3,1005.6,0
2021-06-18,20.0,19.0,21.4,6.3,2.5,92.1,21.6,18.6,1001.3,0
2021-06-22,22.8,19.7,28.6,0.0,2.1,67.9,25.8,16.3,1008.1,0
2021-06-23,22.4,18.8,27.9,7.5,2.4,70.5,26.9,16.5,1010.3,0
2021-06-26,22.8,19.9,26.7,4.5,1.8,78.5,25.0,18.7,1010.3,0
2021-06-27,24.5,19.8,30.8,38.2,2.0,72.1,27.8,18.6,1007.0,1
2021-06-28,23.7,21.0,29.2,0.1,1.9,76.4,25.0,19.1,1005.1,0
2021-06-29,23.9,21.3,28.4,8.0,1.8,78.6,26.4,19.8,1005.3,0
2021-06-30,24.3,21.0,28.8,6.0,1.3,77.9,26.3,20.0,1006.8,0
2021-07-03,22.6,19.6,25.7,60.0,3.6,80.0,23.5,18.6,1006.1,1
2021-07-04,21.4,19.8,23.1,21.4,2.3,96.8,22.2,20.8,1004.2,0
2021-07-07,26.4,23.9,29.1,12.7,1.5,78.5,26.6,22.2,1006.8,0
2021-07-08,26.0,23.8,29.8,2.9,2.0,81.6,27.0,22.4,1004.8,0
2021-07-09,25.5,23.6,29.2,0.0,1.9,77.3,27.0,21.1,1005.1,0
2021-07-10,25.9,23.1,29.2,0.5,2.4,80.4,26.9,22.1,1007.2,0
2021-07-11,25.7,24.1,27.5,0.4,2.2,86.8,26.3,23.2,1009.7,0
2021-07-15,29.1,25.9,34.5,0.0,2.1,71.1,31.8,23.1,1014.2,0
2021-07-17,29.1,24.7,32.8,0.0,2.3,63.1,32.4,21.0,1011.7,0
2021-07-19,26.4,24.0,30.5,67.4,1.9,80.1,28.0,22.4,1013.2,1
2021-07-28,30.4,27.1,34.7,0.0,1.9,67.4,33.5,23.4,1002.0,0
2021-07-31,29.8,26.8,34.3,3.0,2.5,69.9,31.6,23.4,1000.1,0
2021-08-01,27.1,25.1,28.8,21.0,1.3,81.8,28.3,23.6,1000.5,0
2021-08-02,26.5,25.0,28.6,1.7,1.6,82.6,27.8,23.2,1003.2,0
2021-08-03,28.0,24.1,31.4,0.0,1.8,76.9,29.0,23.4,1007.3,0
2021-08-08,26.8,24.4,32.1,12.7,1.7,74.8,28.9,21.7,1003.0,0
2021-08-11,27.4,24.1,31.6,0.0,2.0,70.3,31.5,21.3,1009.8,0
2021-08-16,27.3,22.5,32.8,0.0,2.3,61.1,33.6,18.8,1013.7,0
2021-08-17,25.9,21.9,31.3,9.3,2.4,65.0,30.6,18.3,1009.9,0
2021-08-18,24.3,20.6,31.0,5.6,2.8,69.6,25.1,18.0,1010.2,0
2021-08-20,26.6,22.6,30.7,0.0,2.3,63.6,28.9,18.9,1011.0,0
2021-08-21,23.8,21.0,25.5,62.8,2.7,88.1,25.7,21.5,1002.8,1
2021-08-22,24.4,22.4,27.0,0.0,2.1,81.5,24.7,20.9,1008.0,0
2021-08-23,22.4,21.0,24.0,7.4,2.0,89.3,22.9,20.5,1008.4,0
2021-08-24,23.4,21.1,26.4,10.5,2.9,93.6,24.0,22.3,999.5,0
2021-08-25,25.0,23.5,27.3,0.3,1.8,85.5,26.7,22.2,1006.0,0
2021-08-26,25.5,22.9,27.9,0.7,2.5,84.9,25.9,22.7,1011.5,0
2021-08-27,22.4,20.4,25.5,0.9,1.3,83.5,23.1,19.4,1013.1,0
2021-08-29,23.7,21.9,26.3,0.9,1.6,82.6,24.3,20.4,1013.8,0
2021-08-30,24.2,21.2,27.7,0.0,1.4,77.5,25.3,19.8,1015.7,0
2021-08-31,20.5,18.1,23.1,77.4,2.3,93.3,21.2,19.2,1014.5,1
2021-09-01,21.4,18.5,23.9,0.8,2.9,83.1,22.4,18.2,1009.5,0
2021-09-06,22.3,18.0,26.4,12.0,3.2,70.1,23.2,16.2,1016.0,0
2021-09-07,19.6,17.6,20.9,29.6,2.3,98.1,20.4,19.2,1007.8,0
2021-09-08,22.2,19.0,26.9,1.6,1.7,81.3,23.7,18.5,1010.3,0
2021-09-21,22.0,17.4,26.2,68.1,2.9,85.1,23.9,19.2,1004.9,1
2021-09-22,20.2,16.8,24.3,4.5,2.7,79.0,22.0,16.1,1008.4,0
2021-09-27,21.6,18.7,25.0,0.0,2.4,66.0,21.6,14.8,1015.7,0
2021-09-28,21.5,19.6,24.4,1.3,2.2,75.1,22.5,16.6,1012.5,0
2021-09-29,20.2,17.8,21.4,13.1,1.7,93.5,21.1,19.0,1007.8,0
2021-10-01,21.1,16.9,27.5,13.3,2.4,75.8,22.9,16.1,1008.6,0
2021-10-04,22.9,19.2,25.6,3.6,2.9,81.0,21.7,19.4,1019.1,0
2021-10-05,23.6,21.7,26.5,0.0,3.3,82.4,23.2,20.3,1020.0,0
2021-10-06,18.8,17.9,21.7,6.4,2.8,91.5,20.2,17.3,1019.5,0
2021-10-07,19.4,17.9,21.9,4.6,1.9,85.5,20.6,16.8,1016.7,0
2021-10-08,18.8,17.5,20.0,3.5,1.7,91.3,19.8,17.3,1020.9,0
2021-10-09,20.9,18.5,24.1,0.4,2.3,83.5,20.5,17.9,1021.8,0
2021-10-10,19.9,14.9,24.3,14.2,2.2,89.0,20.6,17.9,1017.9,0
2021-10-11,15.2,12.6,17.8,0.3,2.2,78.6,18.0,11.4,1021.6,0
2021-10-15,19.0,17.0,21.4,0.0,2.1,74.4,20.1,14.2,1018.2,0
2021-10-16,10.7,4.2,18.1,0.0,3.4,47.5,13.8,-0.3,1023.4,0
2021-10-18,9.6,2.8,16.1,5.6,2.0,60.4,11.7,1.9,1023.4,0
2021-10-19,10.9,7.1,15.0,4.4,2.4,72.8,13.9,5.8,1019.7,0
2021-10-27,13.4,9.8,18.1,0.0,2.2,63.4,13.9,5.8,1019.5,0
2021-10-31,14.1,9.2,20.3,0.7,1.6,73.3,14.0,9.0,1023.7,0
2021-11-04,12.1,8.4,16.3,0.0,1.3,80.4,11.5,8.6,1019.9,0
2021-11-08,8.6,4.5,15.5,25.7,3.2,82.1,10.0,5.5,1011.8,0
2021-11-09,4.9,3.0,6.5,2.0,2.4,80.3,6.8,1.7,1010.4,0
2021-11-10,4.2,0.7,7.7,0.3,2.5,73.4,7.0,-0.2,1008.5,0
2021-11-11,5.3,2.1,9.7,0.0,2.9,60.6,6.5,-1.8,1011.5,0
2021-11-18,11.9,7.7,16.2,0.0,2.4,70.8,10.5,6.6,1017.8,0
2021-11-21,10.4,7.6,13.1,5.9,1.9,74.4,9.7,5.8,1016.3,0
2021-11-22,2.7,-0.6,7.5,1.3,4.1,61.8,4.5,-4.0,1016.2,0
2021-11-24,4.1,-2.6,9.1,0.0,1.9,64.3,2.3,-2.1,1017.0,0
2021-11-26,2.9,-0.5,7.2,0.0,2.2,57.5,1.9,-4.9,1027.2,0
2021-11-30,5.7,0.7,8.9,27.2,3.7,80.4,5.7,2.4,1011.3,0
2021-12-02,1.3,-4.6,5.0,0.1,2.1,68.9,0.4,-3.9,1018.9,0
2021-12-03,1.9,-1.8,4.6,0.4,2.9,53.3,2.3,-7.2,1019.1,0
2021-12-10,7.0,5.8,8.2,0.7,2.1,81.5,5.2,3.9,1025.2,0
2021-12-14,3.7,-0.7,8.2,1.2,2.0,64.9,2.3,-2.6,1021.3,0
2021-12-15,7.2,5.4,10.0,2.1,1.7,84.8,5.4,4.7,1019.8,0
2021-12-16,6.4,3.3,9.8,0.0,1.8,71.6,5.4,1.3,1018.6,0
2021-12-18,-5.7,-11.2,-1.8,2.8,2.0,64.1,-2.6,-12.0,1025.5,0
2021-12-19,-0.8,-5.8,4.2,0.2,2.0,63.8,-0.5,-7.1,1022.1,0
2021-12-20,5.2,-0.9,11.1,0.0,2.1,77.9,1.4,1.5,1016.9,0
2021-12-24,-0.3,-7.3,3.2,0.2,2.6,65.3,0.3,-6.0,1023.4,0
2021-12-27,-7.6,-12.9,-3.9,0.0,1.7,60.9,-4.7,-14.0,1031.3,0
2021-12-29,0.4,-3.8,5.9,0.2,2.6,72.9,-0.7,-4.0,1019.8,0
2021-12-30,-3.9,-6.8,0.2,0.0,3.3,48.5,-2.7,-13.3,1025.5,0
2022-01-02,-1.3,-5.2,3.0,0.3,2.3,57.9,-0.9,-8.8,1026.7,0
2022-01-03,-1.9,-8.0,2.5,0.0,1.8,58.3,-2.3,-9.3,1026.2,0
2022-01-04,-2.5,-5.6,1.0,0.0,2.4,51.8,-1.8,-11.8,1028.3,0
2022-01-08,0.3,-5.0,3.7,0.0,1.7,64.3,-2.1,-5.7,1024.4,0
2022-01-10,0.5,-3.4,4.4,0.9,2.0,68.3,-0.9,-5.1,1020.5,0
2022-01-11,-7.4,-10.3,0.3,0.2,4.0,55.5,-2.3,-14.9,1021.2,0
2022-01-15,-1.0,-5.3,1.8,0.0,1.9,48.3,-1.9,-10.6,1022.8,0
2022-01-16,-2.0,-7.2,2.4,0.0,3.3,54.5,-0.3,-10.4,1025.2,0
2022-01-17,-5.8,-9.2,0.1,0.5,2.2,59.9,-4.2,-12.5,1027.7,0
2022-01-19,-5.3,-7.7,-2.7,1.7,2.1,72.3,-3.4,-9.6,1025.0,0
2022-01-25,2.8,1.9,4.5,0.7,2.3,80.0,0.9,-0.4,1021.0,0
2022-01-31,-0.7,-6.8,4.8,1.2,1.9,59.0,-0.7,-7.9,1023.8,0
2022-02-01,-1.3,-2.7,0.9,1.7,2.6,76.6,-0.4,-4.9,1025.2,0
2022-02-04,-5.2,-8.2,-0.7,0.0,3.1,53.3,-2.6,-13.4,1025.3,0
2022-02-14,2.5,-1.3,8.1,1.7,2.9,68.3,1.4,-3.0,1020.2,0
2022-02-15,-4.7,-7.7,-1.3,0.0,3.8,58.0,-1.5,-11.8,1022.1,0
