avgTa,minTa,maxTa,sumRn,avgWs,avgRhm,avgTs,avgTd,avgPs,flood_risk,tm,rn_sum,rn_max,rn_mean,ws_max,ws_mean,ta_mean,hm_mean,month,day,weekday,is_weekend,is_rainy,rain_hours,max_hourly_rn
-5.9,-7.1,-3.9,1.0,3.4,64.3,0.3,-11.6,1018.4,0,2020-02-17,1.0,0.6,0.1666666666666666,5.0,3.433333333333333,-5.641666666666667,66.54166666666667,2,17,0,0,0,0,1.0
6.7,2.1,10.9,4.2,2.2,66.3,4.4,0.5,1029.2,0,2020-02-21,0.6,0.6,0.6,4.0,2.183333333333333,6.375,64.70833333333333,2,21,4,0,0,1,4.2
4.0,0.0,7.9,3.1,4.0,62.0,4.2,-3.1,1024.9,0,2020-02-22,6.7,3.6,1.675,5.8,3.970833333333333,4.5,65.79166666666667,2,22,5,1,0,1,3.1
6.7,4.7,9.4,16.6,4.2,73.5,6.0,2.1,1017.9,0,2020-02-25,16.6,7.3,3.3200000000000003,6.2,4.254166666666666,6.883333333333333,73.625,2,25,1,0,0,6,16.6
6.4,2.8,10.4,0.0,2.1,59.6,5.4,-1.1,1023.3,0,2020-02-26,0.0,0.0,0.0,3.5,2.1791666666666667,6.445833333333333,58.25,2,26,2,0,0,0,0.0
4.5,3.6,5.9,3.9,1.4,79.4,4.7,1.0,1022.5,0,2020-02-28,3.5000000000000004,2.2,0.8750000000000001,2.0,1.3125,4.495833333333334,75.16666666666667,2,28,4,0,0,1,3.9
7.7,4.5,13.0,0.5,1.7,68.6,8.4,1.7,1018.2,0,2020-02-29,0.9,0.4,0.225,4.2,1.8708333333333331,7.575,70.70833333333333,2,29,5,1,0,0,0.5
5.8,3.2,10.1,0.2,2.0,71.8,5.5,1.0,1018.5,0,2020-03-01,0.0,0.0,0.0,3.8,1.8958333333333333,5.895833333333333,71.70833333333333,3,1,6,1,0,0,0.2
3.4,0.0,7.6,0.0,2.7,55.3,5.0,-5.2,1023.8,0,2020-03-02,0.2,0.2,0.1,3.7,2.8083333333333336,3.520833333333333,55.708333333333336,3,2,0,0,0,0,0.0
2.2,-1.3,4.6,0.0,3.7,53.4,4.0,-6.5,1022.2,0,2020-03-04,0.0,0.0,0.0,5.5,3.65,2.5708333333333333,55.29166666666666,3,4,2,0,0,0,0.0
6.4,3.2,10.8,11.8,2.8,78.4,6.5,2.6,1008.0,0,2020-03-10,11.8,3.7,1.6857142857142855,4.1,2.775,7.054166666666667,78.16666666666667,3,10,1,0,0,4,11.8
4.9,-0.1,8.7,0.5,3.3,41.0,7.7,-8.7,1021.9,0,2020-03-13,0.5,0.5,0.25,5.4,3.441666666666667,5.479166666666667,42.708333333333336,3,13,4,0,0,0,0.5
9.1,5.8,12.1,0.0,4.8,49.0,9.9,-1.3,1005.9,0,2020-03-19,0.0,0.0,0.0,7.6,4.558333333333334,9.483333333333333,47.125,3,19,3,0,0,0,0.0
14.8,8.1,20.6,1.8,1.9,53.8,13.5,4.2,1015.1,0,2020-03-26,0.2,0.2,0.1,3.4,1.8458333333333328,14.458333333333334,50.708333333333336,3,26,3,0,0,1,1.8
11.9,6.7,15.8,2.0,3.3,56.4,14.4,1.8,1013.4,0,2020-03-27,3.6,1.6,1.2,5.5,3.204166666666667,12.6125,62.0,3,27,4,0,0,1,2.0
12.5,10.4,15.4,6.5,2.4,77.8,12.1,8.5,1012.5,0,2020-04-17,6.5,3.2,0.5,4.0,2.325,12.6875,73.875,4,17,4,0,0,2,6.5
12.3,9.5,15.5,10.3,2.7,75.8,12.5,7.8,1014.4,0,2020-04-19,10.3,2.6,1.1444444444444446,4.2,2.708333333333333,12.383333333333333,74.625,4,19,6,1,0,3,10.3
10.0,7.6,13.1,0.1,3.3,73.0,10.2,5.2,1010.9,0,2020-04-20,0.1,0.1,0.02,5.4,3.325,10.2375,75.33333333333333,4,20,0,0,0,0,0.1
6.0,4.1,8.3,0.0,4.0,46.8,9.8,-4.6,1016.5,0,2020-04-22,0.0,0.0,0.0,5.7,4.125,6.0375000000000005,45.583333333333336,4,22,2,0,0,0,0.0
20.3,18.0,23.9,0.0,2.3,79.6,22.7,16.6,1011.2,0,2020-05-02,0.0,0.0,0.0,3.5,2.2,20.241666666666667,79.95833333333333,5,2,5,1,0,0,0.0
21.8,17.0,27.4,0.0,2.0,68.8,26.7,15.3,1005.8,0,2020-05-03,0.0,0.0,0.0,3.2,1.9583333333333333,21.641666666666666,69.75,5,3,6,1,0,0,0.0
19.9,14.3,27.3,2.3,2.4,32.8,27.3,0.7,1014.4,0,2020-05-08,2.0,1.5,0.3333333333333333,3.4,2.3375,20.329166666666666,29.33333333333333,5,8,4,0,0,1,2.3
14.2,12.7,16.8,24.4,3.6,94.4,15.1,13.3,1004.9,0,2020-05-09,24.4,3.7,1.0166666666666666,5.3,3.558333333333333,14.333333333333334,93.16666666666669,5,9,5,1,0,8,24.4
14.4,12.8,16.6,1.3,2.5,88.6,15.7,12.4,1007.1,0,2020-05-10,1.6,0.5,0.16,3.7,2.654166666666667,14.283333333333331,89.08333333333333,5,10,6,1,0,0,1.3
16.5,12.4,22.0,3.4,3.0,61.0,20.2,7.8,1007.8,0,2020-05-11,0.1,0.1,0.0333333333333333,5.3,2.9625,16.650000000000002,60.75,5,11,0,0,0,1,3.4
14.3,10.5,18.9,0.7,2.9,69.4,17.6,8.5,1005.2,0,2020-05-12,4.0,3.3,2.0,5.3,2.983333333333333,14.175,70.91666666666667,5,12,1,0,0,0,0.7
16.1,14.1,20.2,12.0,3.0,81.4,15.9,12.2,1008.8,0,2020-05-15,12.0,1.9,0.5714285714285714,4.2,2.858333333333333,16.4375,76.33333333333333,5,15,4,0,0,4,12.0
16.7,15.0,20.3,2.5,1.6,90.3,18.3,15.0,1006.7,0,2020-05-16,2.5,0.4,0.1785714285714285,3.3,1.575,16.675,90.66666666666669,5,16,5,1,0,1,2.5
19.1,14.6,24.9,0.0,1.7,80.1,21.2,15.4,1005.2,0,2020-05-17,0.0,0.0,0.0,4.3,1.8708333333333331,18.779166666666665,80.58333333333333,5,17,6,1,0,0,0.0
19.1,13.2,26.8,29.8,2.4,79.4,21.6,15.1,998.2,0,2020-05-18,29.8,18.9,3.311111111111112,5.8,2.5416666666666665,19.45833333333333,80.125,5,18,0,0,0,10,29.8
13.0,10.1,17.1,19.0,3.2,73.6,16.1,8.0,1000.8,0,2020-05-19,19.0,9.0,1.9,5.9,3.3041666666666667,13.3375,75.16666666666667,5,19,1,0,0,6,19.0
14.4,9.2,20.1,0.0,1.9,60.4,17.3,6.6,1011.8,0,2020-05-20,0.0,0.0,0.0,2.6,1.8583333333333332,14.125,59.833333333333336,5,20,2,0,0,0,0.0
18.5,14.8,22.7,0.0,1.9,68.5,20.0,12.5,1012.7,0,2020-05-22,0.0,0.0,0.0,3.3,1.9666666666666668,18.57916666666667,67.25,5,22,4,0,0,0,0.0
20.1,16.6,25.0,0.0,2.2,66.1,23.3,13.2,1011.0,0,2020-05-23,0.0,0.0,0.0,4.3,2.1875,20.0625,65.91666666666667,5,23,5,1,0,0,0.0
17.1,14.3,20.2,14.5,2.9,84.8,19.0,14.4,1009.6,0,2020-05-24,14.5,7.7,1.45,5.5,2.845833333333333,17.483333333333334,83.25,5,24,6,1,0,5,14.5
16.2,12.7,22.9,1.5,2.1,81.9,19.2,12.8,1009.5,0,2020-05-26,1.5,1.5,0.3,4.3,2.183333333333333,16.175,81.08333333333333,5,26,1,0,0,0,1.5
18.7,14.2,23.4,0.0,1.9,62.8,20.5,10.8,1009.6,0,2020-05-28,0.0,0.0,0.0,3.6,1.8666666666666665,18.59583333333333,63.04166666666666,5,28,3,0,0,0,0.0
21.2,17.6,28.0,1.0,2.3,63.0,25.7,13.3,1011.3,0,2020-05-31,0.2,0.2,0.2,5.3,2.379166666666667,21.3125,61.5,5,31,6,1,0,0,1.0
19.7,16.6,24.5,0.4,3.4,64.3,26.6,12.0,1009.6,0,2020-06-01,1.2,0.8,0.1999999999999999,5.5,3.375,19.841666666666665,65.20833333333333,6,1,0,0,0,0,0.4
17.9,14.8,21.8,2.0,2.2,71.0,18.3,12.3,1007.3,0,2020-06-02,1.9,1.9,0.6333333333333333,3.3,2.1125000000000003,17.900000000000002,69.04166666666667,6,2,1,0,0,1,2.0
21.9,19.7,26.5,0.2,2.7,81.1,26.8,18.2,1003.9,0,2020-06-04,0.2,0.1,0.02,4.2,2.6791666666666667,21.90833333333333,79.875,6,4,3,0,0,0,0.2
25.8,22.5,32.1,6.2,2.0,63.8,32.8,17.7,1008.6,0,2020-06-10,6.0,2.4,1.0,5.8,2.091666666666667,26.066666666666663,60.0,6,10,2,0,0,2,6.2
26.1,21.7,31.6,0.0,2.2,68.3,30.1,19.2,1003.3,0,2020-06-11,0.2,0.2,0.1,4.2,2.2416666666666667,25.933333333333334,70.04166666666667,6,11,3,0,0,0,0.0
26.9,20.6,33.5,0.0,1.9,52.8,34.6,15.7,1003.9,0,2020-06-13,0.0,0.0,0.0,4.3,1.9208333333333332,26.7375,53.333333333333336,6,13,5,1,0,0,0.0
24.0,20.1,28.8,1.1,2.9,70.6,29.6,17.9,1004.0,0,2020-06-14,1.1,0.8,0.22,4.5,2.85,24.45,68.45833333333333,6,14,6,1,0,0,1.1
24.7,21.1,30.0,0.1,2.1,61.4,29.6,16.5,1006.1,0,2020-06-19,0.1,0.1,0.025,4.0,2.1958333333333333,24.791666666666668,61.54166666666666,6,19,4,0,0,0,0.1
27.3,23.2,31.0,0.0,1.9,53.5,32.1,16.8,1007.9,0,2020-06-23,0.0,0.0,0.0,3.2,1.9583333333333333,27.2875,52.5,6,23,1,0,0,0,0.0
22.3,19.9,26.3,37.6,2.7,83.5,22.7,19.0,1002.9,1,2020-06-24,36.5,7.8,1.9210526315789476,4.5,2.629166666666667,22.829166666666666,79.91666666666667,6,24,2,0,1,13,37.6
21.6,20.1,23.4,13.3,2.2,91.0,23.0,19.9,1001.6,0,2020-06-25,13.6,3.1,0.7555555555555555,3.8,2.2125,21.5375,91.16666666666669,6,25,3,0,0,4,13.3
21.8,19.2,25.7,2.1,3.2,82.1,22.9,18.4,1006.2,0,2020-06-26,2.9,0.8,0.4142857142857142,4.4,3.1208333333333336,21.6625,83.95833333333333,6,26,4,0,0,1,2.1
24.1,20.4,29.6,0.0,2.0,70.4,25.2,18.1,1005.2,0,2020-06-27,0.0,0.0,0.0,5.3,1.9333333333333331,23.941666666666663,69.79166666666667,6,27,5,1,0,0,0.0
23.8,20.6,26.5,11.9,2.4,77.0,23.9,19.3,1001.5,0,2020-06-29,6.3,5.0,1.26,5.2,2.4791666666666665,24.0625,75.5,6,29,0,0,0,4,11.9
21.1,18.1,24.3,0.0,1.9,79.3,21.3,17.2,1004.8,0,2020-07-01,0.0,0.0,0.0,3.7,2.025,20.97083333333333,79.08333333333333,7,1,2,0,0,0,0.0
25.5,21.6,30.6,0.1,2.6,63.5,28.6,17.2,1010.3,0,2020-07-03,0.0,0.0,0.0,4.8,2.5541666666666667,25.65833333333333,63.333333333333336,7,3,4,0,0,0,0.1
24.2,20.4,29.5,1.6,2.1,63.9,28.2,16.3,1006.7,0,2020-07-04,1.7,0.8,0.2428571428571428,4.2,2.1708333333333334,24.008333333333336,66.33333333333333,7,4,5,1,0,1,1.6
24.1,22.1,28.1,0.0,2.5,75.5,28.3,19.4,1004.0,0,2020-07-07,0.0,0.0,0.0,3.2,2.4541666666666666,24.229166666666668,74.5,7,7,1,0,0,0,0.0
24.5,22.7,27.7,2.2,2.8,75.0,25.2,19.7,1002.2,0,2020-07-10,2.2,1.9,0.3142857142857143,6.3,2.920833333333333,25.0625,72.41666666666667,7,10,4,0,0,1,2.2
23.5,21.7,26.0,2.9,2.4,71.9,25.3,17.8,1009.1,0,2020-07-12,2.9,0.8,0.4833333333333333,3.1,2.3625000000000003,23.666666666666668,69.66666666666667,7,12,6,1,0,1,2.9
18.7,17.7,21.7,47.6,4.0,94.8,20.1,17.8,1002.9,1,2020-07-13,42.3,5.6,1.9227272727272728,4.9,4.0125,18.975,94.0,7,13,0,0,1,16,47.6
20.3,17.2,24.3,11.5,2.8,79.4,22.6,16.4,1003.8,0,2020-07-14,16.8,5.3,1.5272727272727271,4.0,2.8791666666666664,20.116666666666667,81.41666666666667,7,14,1,0,0,4,11.5
26.0,21.5,31.6,0.0,1.9,72.0,28.3,20.3,1008.0,0,2020-07-17,0.0,0.0,0.0,5.0,1.8541666666666667,25.854166666666668,72.91666666666667,7,17,4,0,0,0,0.0
24.0,20.6,26.6,29.1,2.7,81.6,22.9,20.5,1004.6,0,2020-07-19,29.0,14.6,5.8,3.9,2.733333333333333,23.90416666666667,80.33333333333333,7,19,6,1,0,10,29.1
23.8,22.4,26.6,3.6,3.7,86.3,23.8,21.3,1005.6,0,2020-07-20,3.7,1.0,0.2642857142857143,6.7,3.633333333333333,24.104166666666668,86.08333333333333,7,20,0,0,0,1,3.6
25.0,21.4,30.5,0.0,1.6,77.0,25.6,20.4,1011.6,0,2020-07-21,0.0,0.0,0.0,2.9,1.5583333333333331,24.92083333333333,76.91666666666667,7,21,1,0,0,0,0.0
23.7,22.6,25.7,11.5,1.6,89.3,24.0,21.7,1009.7,0,2020-07-22,11.5,6.2,0.8214285714285714,2.8,1.5583333333333331,23.77916666666667,88.625,7,22,2,0,0,4,11.5
21.1,18.5,22.6,103.1,3.6,95.5,21.8,20.3,1005.5,1,2020-07-23,102.6,17.3,4.275,6.9,3.470833333333333,21.429166666666664,94.95833333333331,7,23,3,0,1,34,50.0
22.5,18.7,26.8,2.9,4.6,74.3,21.2,17.6,999.0,0,2020-07-24,3.3999999999999995,2.3,0.2266666666666666,7.9,4.733333333333333,22.325,75.95833333333333,7,24,4,0,0,1,2.9
24.3,22.3,29.0,0.0,3.1,69.3,23.9,18.2,1003.3,0,2020-07-25,0.0,0.0,0.0,5.0,3.125,24.479166666666668,68.54166666666667,7,25,5,1,0,0,0.0
25.4,21.6,29.6,0.0,2.0,69.3,25.6,19.2,1007.0,0,2020-07-26,0.0,0.0,0.0,3.0,2.1750000000000003,25.28333333333333,68.41666666666667,7,26,6,1,0,0,0.0
24.3,22.9,25.5,2.2,2.2,86.4,25.2,21.8,1008.4,0,2020-07-27,2.2,0.6,0.1157894736842105,3.0,2.1708333333333334,24.28333333333333,85.875,7,27,0,0,0,1,2.2
24.4,22.7,26.4,0.4,2.0,84.8,25.0,21.5,1010.3,1,2020-07-28,0.4,0.2,0.0307692307692307,2.7,2.0708333333333333,24.308333333333334,84.45833333333333,7,28,1,0,0,0,0.4
23.7,22.6,24.9,50.1,2.0,95.8,23.9,22.9,1011.7,1,2020-07-29,50.0,26.9,2.380952380952381,2.8,2.004166666666667,23.6375,95.41666666666669,7,29,2,0,1,17,50.0
25.3,23.4,28.4,0.1,2.1,85.5,26.9,22.6,1013.1,1,2020-07-30,0.2,0.1,0.025,3.7,2.058333333333333,25.445833333333336,86.04166666666667,7,30,3,0,0,0,0.1
26.2,22.8,29.6,1.5,2.0,81.9,27.2,22.7,1013.7,1,2020-07-31,0.5,0.3,0.1,3.6,1.9166666666666667,26.15,81.41666666666667,7,31,4,0,0,0,1.5
25.3,24.3,26.9,39.1,1.7,90.9,25.7,23.6,1010.3,1,2020-08-01,37.1,19.0,1.7666666666666664,4.6,1.8041666666666665,25.308333333333334,90.66666666666669,8,1,5,1,1,13,39.1
24.9,23.5,26.4,31.4,2.3,96.3,25.2,24.2,1007.5,1,2020-08-02,34.4,12.2,1.4333333333333331,6.5,2.183333333333333,24.6875,96.54166666666669,8,2,6,1,1,10,31.4
25.0,23.9,26.3,102.6,3.0,96.3,25.1,24.3,1008.1,1,2020-08-03,102.4,21.6,4.654545454545455,5.9,3.158333333333333,25.079166666666666,95.58333333333331,8,3,0,0,1,34,50.0
27.0,25.0,29.4,3.9,3.5,89.3,26.9,25.0,1010.6,1,2020-08-04,4.1,1.8,0.25625,5.3,3.525,26.829166666666666,89.83333333333333,8,4,1,0,0,1,3.9
26.5,25.5,29.1,18.5,1.9,92.1,26.7,25.1,1010.5,1,2020-08-05,6.8,2.0,0.3999999999999999,3.9,2.0083333333333333,26.579166666666666,91.625,8,5,2,0,0,6,18.5
24.1,22.9,26.0,75.7,3.3,92.8,24.8,22.8,1005.1,1,2020-08-06,87.39999999999999,17.9,5.826666666666666,5.7,3.5083333333333333,24.33333333333333,93.29166666666669,8,6,3,0,1,25,50.0
24.3,22.6,26.1,0.0,1.8,85.3,24.8,21.5,1006.6,1,2020-08-07,0.0,0.0,0.0,3.3,1.7958333333333334,24.195833333333336,85.58333333333333,8,7,4,0,0,0,0.0
24.2,22.7,26.1,19.1,2.3,89.5,24.9,22.3,1002.9,1,2020-08-08,17.1,4.8,1.554545454545455,2.8,2.2291666666666665,24.2375,88.04166666666667,8,8,5,1,0,6,19.1
24.9,23.7,25.8,50.3,2.6,95.4,24.3,24.0,1002.2,1,2020-08-09,52.3,8.9,2.273913043478261,6.0,2.625,24.75,96.20833333333331,8,9,6,1,1,17,50.0
26.5,24.7,29.5,44.6,2.0,91.6,26.4,25.0,1003.4,1,2020-08-10,34.8,28.6,1.7399999999999998,3.6,1.9833333333333332,26.579166666666666,91.45833333333331,8,10,0,0,1,15,44.6
24.6,22.4,27.3,97.0,2.2,92.5,25.2,23.2,1009.3,1,2020-08-11,106.8,21.8,8.9,4.3,2.308333333333333,24.7375,92.5,8,11,1,0,1,32,50.0
27.1,26.5,28.0,0.4,3.5,86.1,26.3,24.6,1005.5,0,2020-08-14,0.4,0.2,0.1333333333333333,5.3,3.4791666666666665,27.21666666666667,85.875,8,14,4,0,0,0,0.4
26.1,25.0,27.0,69.0,1.9,96.0,25.9,25.3,1008.4,1,2020-08-15,69.0,22.8,3.631578947368421,4.6,1.9708333333333328,26.1,95.625,8,15,5,1,1,23,50.0
26.6,25.2,29.2,2.5,1.6,83.1,27.6,23.5,1013.7,0,2020-08-21,2.5,2.1,0.3571428571428571,2.5,1.5458333333333334,26.60833333333333,82.91666666666667,8,21,4,0,0,1,2.5
24.3,21.7,27.6,42.6,2.1,87.4,25.2,21.9,1012.2,1,2020-08-22,42.6,22.3,4.733333333333333,5.5,2.154166666666667,24.4,87.66666666666667,8,22,5,1,1,14,42.6
30.2,27.0,34.5,0.6,3.4,68.3,29.3,23.4,1001.7,0,2020-08-26,0.0,0.0,0.0,4.6,3.279166666666667,30.4,68.08333333333333,8,26,2,0,0,0,0.6
27.1,25.6,28.6,8.7,3.6,84.6,27.2,24.2,1000.9,0,2020-08-27,9.3,2.5,0.5166666666666667,6.1,3.466666666666667,27.22083333333333,82.66666666666667,8,27,3,0,0,3,8.7
27.3,26.0,29.7,13.6,1.6,89.1,28.1,25.3,1007.0,1,2020-08-28,13.6,6.5,0.9714285714285714,3.4,1.5875,27.3875,88.33333333333333,8,28,4,0,0,5,13.6
26.8,25.5,29.0,13.6,1.3,90.1,28.7,25.0,1008.9,1,2020-08-29,13.6,4.7,1.1333333333333335,4.0,1.3458333333333332,26.85833333333333,89.58333333333333,8,29,5,1,0,5,13.6
26.8,24.4,30.6,42.5,2.1,88.8,28.1,24.6,1011.3,1,2020-08-30,42.5,22.1,3.269230769230769,4.0,1.9041666666666668,26.90833333333333,89.70833333333333,8,30,6,1,1,14,42.5
26.4,23.8,30.0,0.0,2.8,77.9,27.2,22.1,1012.1,1,2020-08-31,0.0,,,3.7,2.783333333333333,26.33333333333333,78.79166666666667,8,31,0,0,0,0,0.0
26.6,23.8,29.5,0.0,1.9,72.4,27.0,21.1,1009.1,1,2020-09-01,0.0,0.0,0.0,2.7,1.8166666666666669,26.6125,72.29166666666667,9,1,1,0,0,0,0.0
24.3,22.6,26.4,33.3,2.3,91.3,25.3,22.7,1003.4,1,2020-09-02,30.4,13.2,1.3818181818181818,3.6,2.2583333333333333,24.620833333333334,90.125,9,2,2,0,1,11,33.3
22.7,20.0,25.6,29.8,4.8,82.0,24.0,19.3,997.0,1,2020-09-03,32.7,4.5,2.335714285714286,8.0,4.670833333333333,22.79583333333333,83.5,9,3,3,0,0,10,29.8
21.7,19.5,24.4,6.4,2.7,80.0,22.7,17.9,1009.1,1,2020-09-06,4.1,2.9,0.41,4.5,2.566666666666667,21.945833333333336,77.91666666666667,9,6,6,1,0,2,6.4
19.2,17.5,20.6,61.0,4.2,93.5,20.1,18.0,992.8,1,2020-09-07,62.9,7.3,2.620833333333333,7.7,4.245833333333334,19.041666666666668,94.79166666666669,9,7,0,0,1,20,50.0
23.4,20.6,26.5,0.0,4.2,71.5,23.1,17.6,1008.5,0,2020-09-08,0.4,0.4,0.1333333333333333,5.7,4.308333333333334,23.20833333333333,71.45833333333333,9,8,1,0,0,0,0.0
21.1,19.0,25.3,1.3,2.1,83.4,22.2,18.0,1009.7,0,2020-09-09,1.3,1.1,0.1857142857142857,5.5,2.091666666666667,21.40833333333333,82.16666666666667,9,9,2,0,0,0,1.3
22.8,18.8,27.0,3.9,2.0,75.8,24.4,17.9,1009.0,0,2020-09-10,3.9,3.5,1.3,4.1,2.066666666666667,22.541666666666668,76.79166666666667,9,10,3,0,0,1,3.9
22.4,19.2,27.1,1.2,2.8,72.6,22.7,16.9,1014.4,0,2020-09-11,0.7,0.5,0.0875,3.8,2.829166666666667,22.6125,72.125,9,11,4,0,0,0,1.2
21.3,17.6,24.9,0.0,1.8,79.3,22.8,17.4,1014.3,0,2020-09-14,0.0,0.0,0.0,3.7,1.7041666666666666,21.316666666666663,79.45833333333333,9,14,0,0,0,0,0.0
22.5,21.3,24.9,0.3,1.9,79.9,22.2,18.8,1009.4,0,2020-09-16,0.3,0.2,0.0333333333333333,2.9,1.8666666666666665,22.625,79.0,9,16,2,0,0,0,0.3
21.2,17.6,26.2,0.3,2.2,59.3,21.8,11.9,1014.8,0,2020-09-19,0.3,0.2,0.1,4.4,2.2666666666666666,21.28333333333333,60.083333333333336,9,19,5,1,0,0,0.3
19.6,16.2,25.7,38.3,1.7,78.0,21.1,15.3,1010.6,1,2020-09-30,38.3,29.5,7.659999999999999,2.8,1.7875,19.675,77.20833333333333,9,30,2,0,1,13,38.3
19.2,16.3,21.9,0.0,2.3,79.6,18.5,15.5,1014.6,0,2020-10-02,0.0,0.0,0.0,4.2,2.1,18.966666666666665,79.0,10,2,4,0,0,0,0.0
19.9,18.3,23.2,0.0,1.6,72.5,19.8,14.5,1014.8,0,2020-10-03,0.0,0.0,0.0,3.2,1.7041666666666666,20.02083333333333,73.33333333333333,10,3,5,1,0,0,0.0
16.6,10.6,21.8,0.0,2.8,65.1,17.8,9.8,1012.7,0,2020-10-04,0.0,0.0,0.0,6.5,2.891666666666667,17.366666666666667,66.20833333333333,10,4,6,1,0,0,0.0
13.5,8.4,18.2,0.0,2.8,66.0,15.2,6.8,1013.7,0,2020-10-22,0.0,0.0,0.0,4.6,2.7416666666666667,13.820833333333333,67.75,10,22,3,0,0,0,0.0
13.7,11.6,15.0,13.6,2.3,84.3,13.1,10.9,1019.5,0,2020-11-01,13.6,11.5,2.72,4.1,2.3291666666666666,13.945833333333333,83.83333333333333,11,1,6,1,0,5,13.6
10.8,7.9,15.6,1.7,2.3,58.3,10.0,1.7,1020.4,0,2020-11-02,0.0,,,4.7,2.3916666666666666,11.220833333333331,56.79166666666666,11,2,0,0,0,1,1.7
5.1,2.7,8.6,0.5,3.5,47.5,6.1,-5.4,1022.5,0,2020-11-03,2.2,1.7,1.1,7.5,3.5041666666666664,5.454166666666667,49.75,11,3,1,0,0,0,0.5
14.6,12.2,18.1,0.1,2.7,68.8,14.6,8.4,1017.8,0,2020-11-07,0.1,0.1,0.05,4.3,2.6916666666666664,14.795833333333334,69.0,11,7,5,1,0,0,0.1
15.9,11.7,20.0,0.1,2.3,67.5,13.0,9.7,1023.4,0,2020-11-17,0.1,0.1,0.05,4.3,2.4250000000000003,15.5375,66.91666666666667,11,17,1,0,0,0,0.1
16.6,14.8,18.7,12.2,2.6,91.4,15.3,15.1,1015.6,0,2020-11-18,10.3,5.9,1.7166666666666668,3.5,2.6125000000000003,16.520833333333332,90.25,11,18,2,0,0,4,12.2
13.6,6.9,19.1,86.9,4.2,90.5,14.6,12.0,1008.1,1,2020-11-19,88.8,42.1,14.8,6.2,4.329166666666667,14.391666666666666,91.25,11,19,3,0,1,29,50.0
6.5,-0.3,12.8,0.2,2.1,67.9,6.5,0.7,1023.7,0,2020-11-21,0.0,,,4.6,2.145833333333333,5.779166666666666,67.45833333333333,11,21,5,1,0,0,0.2
5.6,1.5,9.1,4.8,2.5,80.5,7.3,2.5,1023.0,0,2020-11-22,5.0,2.0,1.0,4.1,2.5958333333333337,6.145833333333333,80.79166666666667,11,22,6,1,0,2,4.8
4.1,0.6,7.7,0.0,2.7,61.6,4.9,-2.8,1026.1,0,2020-11-27,0.0,0.0,0.0,4.2,2.6833333333333336,4.470833333333333,63.04166666666666,11,27,4,0,0,0,0.0
5.8,3.2,9.3,0.0,1.7,69.9,3.9,0.7,1022.4,0,2020-12-10,0.0,0.0,0.0,3.0,1.6791666666666665,5.775,66.70833333333333,12,10,3,0,0,0,0.0
-1.1,-6.0,2.0,2.9,2.9,74.9,0.5,-5.1,1019.2,0,2020-12-13,2.9,1.7,0.725,5.2,2.8375,-0.4416666666666666,73.91666666666667,12,13,6,1,0,1,2.9
-4.9,-11.1,0.8,0.0,1.7,47.0,-3.7,-14.9,1030.7,0,2020-12-17,0.0,,,3.0,1.7958333333333334,-5.4875,47.375,12,17,3,0,0,0,0.0
-2.1,-6.4,1.8,0.2,3.0,57.0,-1.3,-9.7,1028.7,0,2020-12-18,0.2,0.2,0.05,4.9,2.9333333333333336,-1.625,57.0,12,18,4,0,0,0,0.2
4.5,-0.4,8.5,0.0,2.3,76.6,0.4,0.6,1022.0,0,2020-12-23,0.0,0.0,0.0,3.9,2.3916666666666666,4.141666666666667,75.08333333333333,12,23,2,0,0,0,0.0
5.8,1.4,10.0,0.0,1.8,62.9,1.4,-0.9,1021.6,0,2020-12-27,0.0,0.0,0.0,2.6,1.85,5.395833333333333,63.125,12,27,6,1,0,0,0.0
6.7,4.2,11.4,1.3,1.4,72.1,2.7,1.7,1023.1,0,2020-12-28,1.3,1.3,0.65,2.7,1.4416666666666669,6.920833333333333,71.0,12,28,0,0,0,0,1.3
0.1,-6.2,4.3,0.2,2.9,70.8,-0.1,-4.7,1021.9,0,2020-12-29,0.2,0.2,0.0666666666666666,4.2,2.733333333333333,1.0333333333333334,71.95833333333333,12,29,1,0,0,0,0.2
-8.9,-12.9,-5.0,0.0,2.4,53.9,-5.0,-16.6,1026.6,0,2020-12-31,0.0,0.0,0.0,3.5,2.529166666666667,-9.229166666666666,52.583333333333336,12,31,3,0,0,0,0.0
-3.5,-8.4,0.3,0.0,1.7,51.4,-3.3,-12.2,1031.4,0,2021-01-04,0.0,,,2.6,1.6125,-3.7708333333333335,48.875,1,4,0,0,0,0,0.0
-5.5,-9.9,-2.1,0.0,2.9,52.8,-3.2,-14.2,1030.4,0,2021-01-05,0.0,0.0,0.0,4.9,3.0125,-4.8375,54.25,1,5,1,0,0,0,0.0
-7.4,-12.0,-1.9,2.3,2.4,54.6,-4.0,-15.9,1024.0,0,2021-01-06,2.2,2.2,2.2,3.5,2.2125,-7.358333333333333,53.875,1,6,2,0,0,1,2.3
-3.9,-9.3,-0.5,2.6,1.8,79.5,-4.1,-7.0,1017.9,0,2021-01-12,2.6,2.3,0.8666666666666667,3.0,1.8541666666666667,-4.366666666666666,76.95833333333333,1,12,1,0,0,1,2.6
2.0,-3.0,8.3,0.0,2.4,80.3,0.0,-1.3,1015.3,0,2021-01-13,0.0,0.0,0.0,4.8,2.3875,1.6791666666666665,83.20833333333333,1,13,2,0,0,0,0.0
